l_orderkey|revenue|o_orderdate|o_shippriority
609378|58935.96|1994-12-11|0
5649413|58918.85|1994-11-17|0
2750023|58885.32|1994-12-21|0
3579655|58877.79|1994-12-15|0
1611234|58871.43|1994-12-19|0
2374117|58858.94|1995-02-04|0
704741|58850.63|1995-03-04|0
2147174|58840.75|1995-01-08|0
4003650|58840.67|1995-01-21|0
5725089|58838.36|1995-02-07|0
4752871|58835.98|1995-01-03|0
5332834|58833.13|1995-01-01|0
2741478|58819.42|1995-03-01|0
3817445|58769.13|1995-01-23|0
4409700|58767.39|1995-01-30|0
3869638|58766.31|1994-12-22|0
5417218|58764.53|1995-01-05|0
4575748|58762.07|1995-02-07|0
956646|58761.00|1995-03-07|0
3303203|58746.24|1994-12-09|0
1004293|58738.99|1995-01-01|0
3581668|58729.32|1995-02-15|0
1922758|58727.64|1994-12-03|0
5224581|58714.26|1995-02-06|0
4408450|58702.33|1995-02-21|0
1268359|58688.88|1995-02-04|0
4158405|58671.69|1995-02-28|0
1049923|58666.71|1994-12-15|0
4807105|58663.05|1995-01-09|0
3455204|58649.89|1995-01-24|0
5723430|58635.12|1995-01-28|0
4630406|58632.33|1994-11-22|0
2932805|58606.63|1995-02-20|0
4395655|58583.17|1995-01-19|0
1671462|58564.45|1994-12-20|0
3398690|58552.29|1994-12-27|0
1075906|58524.84|1994-12-10|0
3091269|58501.89|1994-12-19|0
5828576|58498.90|1994-12-03|0
4395968|58494.82|1994-12-25|0
5713701|58491.61|1995-01-28|0
4539782|58490.90|1994-12-17|0
530784|58488.61|1995-03-04|0
4035396|58473.99|1995-01-13|0
5242887|58473.23|1995-02-27|0
2482471|58470.04|1995-01-17|0
2818114|58462.92|1994-12-14|0
4355750|58461.78|1995-03-08|0
3700289|58441.58|1995-01-16|0
2182981|58432.66|1994-12-06|0
4540548|58421.11|1995-03-12|0
5767268|58406.21|1994-12-25|0
1700805|58393.13|1995-03-07|0
3368293|58391.72|1995-03-11|0
939328|58377.74|1994-12-05|0
640704|58372.16|1995-01-19|0
299426|58372.13|1995-03-02|0
1317606|58363.89|1995-01-11|0
5932359|58361.29|1994-12-14|0
1036837|58345.49|1994-12-04|0
2456737|58310.78|1995-02-06|0
3761475|58282.93|1995-01-10|0
4170752|58267.62|1994-12-04|0
5774757|58257.01|1995-03-05|0
3357601|58236.21|1994-12-29|0
3604802|58231.43|1994-12-15|0
4244839|58202.46|1995-03-01|0
3042657|58162.95|1995-02-21|0
2499271|58129.89|1995-02-25|0
1009479|58124.74|1995-02-12|0
4784582|58124.66|1994-12-15|0
2213603|58098.22|1994-12-26|0
1496454|58090.03|1995-02-19|0
4998055|58084.35|1995-01-07|0
1139559|58064.49|1995-01-27|0
5885248|58063.55|1994-11-26|0
3362656|58046.16|1995-02-20|0
4229926|58041.48|1995-02-21|0
4234310|58041.08|1995-03-04|0
1540903|58035.23|1994-12-16|0
892576|58026.13|1994-11-24|0
4622919|58022.48|1995-02-03|0
1409639|58020.04|1995-02-16|0
1612194|58009.08|1994-12-28|0
3613891|58008.72|1995-01-25|0
3556320|58000.06|1995-01-04|0
4152806|57997.77|1995-02-16|0
1186787|57995.37|1995-02-22|0
577|57986.62|1994-12-19|0
1014983|57941.12|1995-01-18|0
2936487|57926.23|1995-02-11|0
2281153|57913.62|1994-12-18|0
2701922|57908.05|1995-01-26|0
4035200|57894.58|1994-12-31|0
3329474|57854.71|1995-02-12|0
5388391|57852.27|1994-12-14|0
3453120|57843.96|1994-12-27|0
869510|57835.68|1994-11-25|0
3332033|57828.82|1995-03-14|0
1886116|57815.30|1995-03-12|0
1444164|57810.06|1994-11-27|0
3195847|57791.44|1995-01-15|0
171971|57787.65|1995-03-10|0
5183399|57775.23|1995-03-01|0
3194342|57760.42|1995-02-06|0
226241|57758.05|1994-11-21|0
3590338|57748.67|1995-01-19|0
312544|57720.94|1995-03-02|0
5576160|57715.64|1995-02-10|0
274659|57692.88|1995-01-23|0
1270821|57688.24|1995-01-11|0
552356|57680.05|1995-01-19|0
834689|57679.78|1994-12-23|0
1405953|57667.29|1995-01-25|0
3304709|57656.88|1995-02-12|0
5311234|57652.15|1995-01-20|0
1287495|57611.75|1994-12-24|0
275908|57598.16|1995-02-02|0
2724615|57597.43|1994-12-28|0
637539|57596.41|1994-12-30|0
5503783|57584.50|1995-01-25|0
2545795|57581.58|1995-01-01|0
441735|57578.55|1995-01-09|0
1488836|57576.24|1995-02-10|0
2559588|57568.55|1995-02-11|0
3439910|57568.14|1995-02-24|0
2994368|57566.53|1995-03-08|0
733121|57557.56|1994-12-02|0
3875041|57520.92|1995-01-07|0
528997|57502.35|1995-02-08|0
920420|57496.97|1995-01-22|0
4410949|57496.81|1995-01-09|0
1937287|57495.56|1994-12-08|0
543620|57488.61|1994-12-23|0
3300898|57477.87|1995-01-22|0
2172230|57477.60|1995-02-08|0
1886087|57460.58|1995-01-11|0
5209734|57456.18|1995-01-03|0
2897574|57418.20|1994-12-15|0
2038019|57389.67|1995-03-06|0
3160773|57383.43|1995-02-05|0
1646339|57358.13|1994-12-24|0
3489061|57340.11|1995-02-17|0
2590020|57291.73|1995-02-16|0
1694145|57288.76|1994-12-25|0
4478597|57285.72|1994-11-28|0
1968038|57278.96|1995-02-16|0
1711809|57277.13|1994-11-24|0
5866341|57272.60|1995-01-20|0
1407010|57244.17|1995-02-02|0
1632641|57242.01|1994-11-29|0
2143173|57239.29|1995-02-03|0
4312385|57235.25|1995-02-05|0
4952679|57232.24|1995-03-05|0
3268231|57230.55|1994-12-26|0
3690945|57228.31|1995-01-05|0
5434375|57193.06|1995-01-12|0
1952934|57183.74|1995-01-05|0
4523171|57175.15|1995-03-08|0
2926695|57165.26|1995-01-23|0
2876867|57145.98|1994-11-24|0
5194887|57143.64|1995-01-29|0
636323|57082.38|1994-12-09|0
610084|57071.65|1994-12-10|0
2749249|57053.11|1995-02-09|0
2290080|57046.49|1994-12-03|0
1343332|57003.26|1994-12-05|0
5172933|56993.71|1994-12-15|0
3231940|56984.07|1995-02-24|0
1859202|56957.86|1994-12-23|0
2011142|56956.34|1995-02-12|0
5515296|56955.42|1995-01-02|0
5872065|56953.35|1995-01-13|0
3696964|56952.60|1995-03-06|0
3406465|56947.81|1995-01-23|0
362016|56922.30|1995-02-22|0
1830210|56908.43|1995-01-04|0
3256384|56897.75|1994-12-06|0
3459653|56881.79|1994-12-12|0
5715296|56873.99|1995-01-16|0
4862146|56866.47|1995-01-29|0
1461826|56865.92|1994-12-08|0
2288227|56846.03|1995-01-21|0
2366949|56845.34|1994-12-19|0
2395074|56838.06|1994-12-20|0
3078279|56808.37|1995-02-28|0
1072355|56785.21|1995-01-08|0
2465155|56781.03|1995-02-25|0
1620578|56762.80|1995-01-09|0
2177027|56761.51|1994-12-19|0
4543237|56749.37|1995-02-12|0
2295238|56738.89|1995-02-18|0
4739237|56733.64|1994-12-02|0
3416519|56733.05|1994-11-21|0
3913095|56692.25|1995-03-09|0
4671553|56676.26|1994-11-27|0
4804995|56675.88|1994-12-06|0
3644551|56670.07|1994-11-22|0
5271875|56651.62|1994-12-10|0
1332807|56638.71|1994-12-26|0
2878272|56616.35|1995-01-20|0
4200930|56601.09|1995-01-06|0
602082|56598.70|1995-03-14|0
5008453|56551.13|1995-02-11|0
5198821|56541.28|1995-02-11|0
4635936|56497.98|1995-02-12|0
3595429|56493.68|1995-01-31|0
1326467|56469.14|1995-01-02|0
414625|56435.48|1995-01-13|0
302501|56433.13|1995-03-12|0
4846594|56425.89|1994-12-29|0
1868579|56415.28|1995-01-27|0
5611271|56413.96|1994-12-01|0
899072|56390.51|1995-01-31|0
5280546|56378.67|1994-12-09|0
3568707|56377.37|1995-01-13|0
1375335|56376.96|1994-12-18|0
4591009|56363.86|1994-12-28|0
5248646|56345.96|1995-02-13|0
750848|56331.97|1994-12-17|0
3077892|56319.01|1994-12-03|0
944550|56318.82|1995-03-06|0
2041763|56318.78|1994-12-14|0
2329157|56307.36|1994-12-03|0
2164482|56298.56|1995-01-17|0
687104|56294.36|1995-01-09|0
2997925|56262.59|1995-02-07|0
4539236|56253.49|1994-12-14|0
163104|56246.19|1995-03-11|0
3442624|56242.16|1995-02-27|0
311744|56239.16|1995-01-16|0
3985026|56217.01|1994-12-02|0
163008|56208.98|1994-11-25|0
4594272|56208.27|1995-01-24|0
5992166|56187.95|1994-12-21|0
602116|56176.92|1994-12-04|0
5588421|56172.90|1994-11-24|0
3605728|56167.60|1994-12-07|0
599845|56166.86|1995-02-08|0
1584676|56158.99|1995-01-24|0
2197539|56158.40|1994-12-21|0
4640773|56153.18|1995-01-18|0
3072163|56147.84|1994-12-29|0
3030854|56146.25|1994-12-03|0
2747840|56123.44|1994-11-29|0
5467171|56071.53|1995-01-03|0
3535522|56068.24|1995-03-02|0
3804611|56049.05|1994-12-25|0
3494720|56041.65|1994-12-19|0
3769316|56029.38|1995-02-28|0
587173|56023.10|1994-12-22|0
5360422|55996.07|1995-01-12|0
3608929|55977.07|1994-12-19|0
592771|55945.42|1994-11-17|0
539712|55931.29|1994-12-09|0
4752065|55928.38|1994-12-07|0
3726182|55902.38|1994-12-01|0
1260003|55881.42|1995-01-13|0
3695974|55867.68|1995-01-31|0
4887170|55865.31|1995-02-15|0
1256997|55853.53|1994-12-23|0
5731713|55821.92|1995-02-13|0
5700518|55820.51|1994-12-22|0
5309510|55814.00|1995-01-22|0
4714561|55804.42|1995-03-08|0
849827|55804.26|1994-12-19|0
3485062|55796.31|1995-01-02|0
4178149|55787.47|1994-12-19|0
3739655|55779.31|1994-12-23|0
4783207|55762.36|1995-02-02|0
5396259|55753.87|1994-12-03|0
4774497|55751.81|1995-02-21|0
1954503|55737.32|1995-02-06|0
1978695|55731.05|1995-01-28|0
987585|55709.96|1995-01-22|0
5982755|55707.72|1995-01-01|0
689473|55705.69|1994-12-21|0
2782531|55691.79|1995-03-06|0
2220002|55676.18|1995-02-10|0
3620997|55674.98|1994-12-12|0
4010562|55641.09|1995-03-04|0
5750820|55612.98|1995-01-15|0
2881892|55606.31|1994-12-17|0
4146727|55604.53|1995-02-14|0
5472704|55594.57|1995-01-28|0
2964229|55570.69|1995-02-02|0
2002691|55568.50|1995-03-10|0
2434372|55561.04|1995-01-29|0
4702372|55556.93|1994-12-25|0
1423559|55551.44|1995-01-13|0
3569921|55550.16|1995-02-10|0
2811175|55546.05|1995-03-13|0
876804|55527.83|1995-01-14|0
1261507|55523.10|1995-01-23|0
3096736|55500.89|1995-01-12|0
3942759|55493.47|1994-12-01|0
4411365|55475.98|1995-01-30|0
1469250|55471.52|1994-12-23|0
1570437|55453.58|1994-12-15|0
5079782|55443.90|1995-02-26|0
2410021|55443.36|1995-02-02|0
1585634|55441.38|1995-01-18|0
290563|55433.56|1995-02-20|0
1244930|55429.77|1994-12-08|0
1821345|55406.97|1995-01-13|0
126467|55381.38|1994-12-12|0
5482822|55376.13|1994-11-25|0
156450|55359.17|1995-03-11|0
3580484|55353.02|1995-03-03|0
2906530|55327.74|1994-12-20|0
1592928|55325.38|1994-11-26|0
1113991|55312.78|1994-12-25|0
442595|55288.75|1995-01-16|0
5397120|55252.89|1994-12-02|0
2916418|55243.82|1995-02-28|0
256034|55240.19|1995-01-22|0
2428768|55236.51|1995-02-12|0
4048039|55233.68|1995-03-01|0
4876866|55225.26|1995-03-11|0
227204|55220.48|1995-01-26|0
3103239|55208.10|1995-02-08|0
5973473|55173.66|1994-12-30|0
3775492|55171.37|1994-12-05|0
5349827|55168.61|1995-01-05|0
2978498|55147.03|1995-01-03|0
4505253|55146.12|1994-11-27|0
1872514|55139.42|1994-11-27|0
1910854|55137.81|1995-03-01|0
191427|55133.99|1995-01-25|0
3823620|55130.17|1995-01-10|0
231553|55125.01|1994-11-27|0
1636069|55110.12|1995-01-22|0
2907235|55089.97|1994-12-13|0
4360065|55088.86|1995-03-07|0
3392545|55075.74|1995-03-02|0
1474753|55072.86|1994-12-19|0
280358|55071.66|1994-12-05|0
1130279|55036.11|1995-02-26|0
2408483|55030.43|1994-12-05|0
1897701|55011.84|1995-01-26|0
2571463|54999.31|1995-02-22|0
5171137|54942.55|1994-12-24|0
1441633|54927.34|1995-01-29|0
1629027|54922.54|1994-12-26|0
537825|54917.57|1995-02-27|0
5118848|54894.51|1994-12-04|0
2667716|54887.92|1995-01-19|0
857890|54853.81|1994-12-13|0
5903520|54847.44|1995-01-13|0
2689607|54838.29|1995-03-01|0
5252964|54822.04|1995-01-05|0
2063169|54796.72|1994-12-06|0
523969|54796.67|1994-12-07|0
3199366|54793.36|1994-12-14|0
4783008|54791.52|1994-11-28|0
2870183|54779.54|1995-01-05|0
3341734|54777.60|1994-11-24|0
3163939|54769.06|1994-12-12|0
2310181|54760.48|1995-01-17|0
2527712|54753.89|1995-03-06|0
2527104|54713.02|1995-02-22|0
1755456|54704.05|1995-02-02|0
2251904|54679.20|1995-02-10|0
3415079|54675.30|1994-12-08|0
2102371|54660.86|1994-12-07|0
1966496|54659.66|1994-12-14|0
266020|54644.89|1994-11-19|0
2797280|54641.71|1995-01-13|0
2485506|54622.43|1995-01-23|0
2569543|54572.08|1995-02-12|0
2120995|54563.14|1995-01-23|0
2206471|54562.23|1995-01-11|0
4063105|54556.12|1995-01-11|0
3890055|54535.28|1995-01-27|0
3977632|54533.27|1995-01-13|0
5954913|54527.84|1995-01-02|0
1749063|54422.63|1994-12-22|0
3287111|54411.23|1994-12-19|0
190689|54409.95|1994-11-24|0
3939939|54404.86|1994-12-05|0
2680902|54404.16|1995-01-30|0
2447876|54403.78|1995-02-24|0
490406|54384.10|1995-01-23|0
3867494|54383.80|1995-02-09|0
844066|54371.45|1995-02-04|0
5949991|54368.38|1995-02-09|0
3377219|54350.02|1994-12-10|0
3884033|54343.08|1995-01-29|0
5127233|54342.29|1994-12-08|0
1485857|54336.72|1995-01-20|0
4953377|54331.56|1994-12-16|0
5744420|54265.88|1994-12-01|0
5191713|54261.58|1994-12-12|0
1988128|54256.95|1995-03-07|0
4957123|54255.07|1995-03-12|0
3153345|54223.48|1994-12-31|0
3708162|54200.83|1995-01-02|0
4136547|54200.45|1995-01-01|0
4095584|54193.28|1995-02-19|0
5201477|54174.54|1995-01-26|0
4569028|54173.60|1994-12-07|0
5170626|54158.18|1994-12-27|0
4969799|54155.41|1995-03-07|0
1618054|54137.25|1995-03-10|0
2621216|54135.15|1995-01-08|0
968293|54111.57|1995-01-10|0
128450|54105.03|1994-12-05|0
4791269|54104.13|1995-02-19|0
1775424|54099.44|1994-11-28|0
5706786|54082.80|1994-11-21|0
2583522|54075.76|1995-03-07|0
4611297|54055.58|1994-12-10|0
2087559|54013.26|1995-01-10|0
1886626|53984.55|1995-01-08|0
5038886|53974.41|1995-01-14|0
1147012|53973.42|1995-02-25|0
4065286|53958.76|1994-12-19|0
130179|53952.15|1994-12-28|0
4745159|53948.21|1995-02-28|0
343520|53945.55|1995-02-24|0
427523|53911.25|1995-02-04|0
2831494|53899.04|1995-02-19|0
380737|53895.15|1994-12-21|0
36454|53892.52|1995-02-19|0
4393828|53887.58|1995-01-01|0
5077255|53885.11|1995-01-02|0
1292004|53881.71|1994-12-03|0
645895|53874.56|1995-03-12|0
4312355|53869.86|1995-02-21|0
1894019|53867.88|1995-01-02|0
2682982|53867.02|1994-12-30|0
5854050|53860.90|1994-12-25|0
5477571|53833.24|1995-01-02|0
4511458|53831.57|1995-01-23|0
3955296|53815.75|1995-01-28|0
4049223|53800.03|1994-12-02|0
2154149|53789.76|1995-01-10|0
5848900|53782.24|1994-12-28|0
216805|53739.68|1994-12-02|0
3207905|53734.09|1994-12-24|0
1749378|53732.05|1995-03-12|0
4847331|53725.28|1995-03-08|0
3685316|53716.77|1994-12-12|0
2113797|53706.56|1995-01-03|0
4415111|53692.27|1995-01-14|0
3611012|53677.81|1994-12-27|0
5700133|53677.09|1995-01-11|0
568736|53661.17|1994-12-26|0
4730208|53661.05|1995-03-14|0
3630018|53658.58|1995-03-12|0
3707526|53654.48|1994-12-24|0
3436226|53635.58|1995-01-17|0
4967489|53622.51|1995-02-04|0
2691139|53621.12|1995-01-28|0
1819111|53618.20|1995-02-11|0
1379616|53598.24|1994-12-11|0
2764512|53583.15|1994-12-09|0
1929249|53573.57|1994-12-31|0
2063457|53566.68|1994-12-05|0
3532038|53563.57|1995-02-21|0
5004196|53528.20|1995-01-28|0
5895877|53525.95|1995-01-29|0
1520007|53524.32|1994-12-29|0
285125|53496.88|1995-03-13|0
4277472|53490.77|1994-12-17|0
612609|53483.77|1995-03-10|0
5710240|53482.10|1995-03-03|0
4718784|53481.61|1995-02-21|0
696487|53442.73|1995-01-01|0
1538881|53431.18|1995-01-26|0
41062|53386.87|1995-01-19|0
1289606|53377.03|1995-02-07|0
5849380|53373.82|1995-02-07|0
320358|53362.79|1995-01-08|0
4248482|53350.22|1995-02-08|0
456256|53318.60|1995-02-10|0
4968615|53317.17|1994-12-22|0
5644230|53316.70|1995-01-09|0
816615|53315.38|1994-12-30|0
4939777|53311.67|1995-02-10|0
1494402|53309.69|1994-12-19|0
2661504|53242.16|1994-12-12|0
1929312|53220.99|1995-01-22|0
3326562|53214.95|1994-12-22|0
3371712|53201.81|1994-12-24|0
2244737|53163.15|1994-12-28|0
1739200|53153.79|1994-12-10|0
2199335|53129.97|1995-01-04|0
4035623|53123.97|1994-12-13|0
2410533|53123.82|1995-01-31|0
1777798|53116.81|1995-03-14|0
583073|53105.87|1995-03-05|0
5713633|53094.99|1995-02-24|0
4855237|53093.69|1995-01-04|0
1301414|53087.22|1995-01-30|0
4434438|53084.55|1995-01-15|0
2542981|53032.32|1995-02-05|0
5871430|53022.46|1995-01-26|0
3612032|53015.04|1995-02-23|0
2658946|53014.69|1994-12-04|0
836102|53013.02|1994-12-26|0
1050816|53010.32|1995-01-04|0
5543296|53002.09|1995-02-07|0
504866|52973.02|1995-01-15|0
3786592|52967.46|1995-01-03|0
4712549|52929.70|1994-12-17|0
905792|52917.54|1995-01-08|0
2262562|52903.07|1994-12-19|0
5872678|52885.76|1995-03-14|0
2720324|52856.47|1994-12-31|0
820737|52846.68|1994-11-28|0
205603|52827.07|1995-01-21|0
3120162|52821.80|1995-03-01|0
5304801|52821.15|1994-12-10|0
218180|52785.13|1994-12-21|0
1662631|52774.62|1994-12-31|0
419845|52769.34|1995-03-14|0
1026148|52762.27|1994-12-30|0
2707649|52746.46|1995-01-06|0
4333249|52745.17|1995-02-28|0
5367584|52741.42|1994-12-24|0
5050022|52740.44|1995-03-07|0
5436160|52707.28|1994-12-17|0
5796675|52694.29|1995-02-14|0
1478823|52664.35|1995-01-23|0
4121318|52649.53|1995-02-09|0
5304263|52642.87|1995-02-25|0
4520706|52634.22|1994-12-14|0
3236450|52628.03|1995-02-28|0
1737956|52624.20|1994-12-14|0
2486048|52622.90|1994-11-29|0
304032|52620.25|1994-12-21|0
1240419|52594.44|1995-02-11|0
827686|52585.79|1994-11-25|0
4419939|52585.50|1995-02-11|0
5403845|52579.80|1995-03-14|0
207459|52566.70|1995-01-17|0
2192770|52548.38|1995-03-05|0
4655875|52540.75|1995-01-17|0
3834694|52532.37|1995-01-18|0
15111|52520.81|1994-12-18|0
5658725|52513.56|1995-02-19|0
4894340|52506.62|1995-02-27|0
1277511|52468.67|1995-02-24|0
3540036|52434.67|1995-01-15|0
1292579|52428.15|1994-12-14|0
3424417|52420.10|1995-02-20|0
293571|52401.74|1995-01-23|0
3190534|52398.48|1995-02-12|0
1008132|52366.47|1994-11-23|0
1250784|52334.89|1994-12-29|0
3119715|52333.74|1994-12-27|0
3076288|52331.80|1994-12-10|0
2767495|52322.76|1995-03-14|0
5552965|52317.69|1995-01-20|0
3686019|52274.43|1995-01-04|0
4149537|52261.78|1994-12-18|0
1455270|52258.94|1995-01-19|0
3759492|52258.37|1995-01-08|0
1674433|52226.10|1995-02-17|0
1602976|52215.48|1994-12-08|0
5918433|52207.17|1995-01-15|0
5161127|52187.69|1995-02-03|0
1430624|52185.67|1995-03-08|0
4718434|52184.88|1995-02-19|0
5693476|52178.07|1995-03-08|0
3078211|52175.39|1995-01-01|0
2621922|52161.03|1994-11-30|0
2623687|52152.12|1995-01-04|0
4595685|52149.04|1994-12-07|0
1213858|52148.25|1995-03-03|0
5304931|52132.47|1995-02-05|0
5232256|52124.08|1995-02-03|0
2351334|52119.69|1995-01-23|0
4596322|52117.69|1995-02-06|0
198406|52114.16|1995-02-23|0
750663|52103.17|1994-12-24|0
5726466|52086.53|1995-02-04|0
2209958|52082.97|1994-12-17|0
2493671|52074.11|1994-12-31|0
2059302|52064.93|1995-02-02|0
3588577|52034.11|1994-12-21|0
4955846|51986.66|1995-01-08|0
4617731|51956.86|1995-02-04|0
4521412|51948.74|1994-12-03|0
3775591|51941.48|1995-02-08|0
217095|51920.55|1995-01-31|0
2624677|51904.27|1994-11-22|0
2080865|51891.49|1995-01-26|0
4052768|51889.64|1995-01-27|0
5465186|51883.88|1994-12-12|0
237474|51882.15|1994-12-09|0
4362464|51863.33|1995-01-24|0
4170947|51853.15|1995-02-21|0
96416|51838.06|1994-12-14|0
5954534|51832.27|1995-01-28|0
5950279|51827.88|1995-02-14|0
3407458|51813.65|1995-01-04|0
1522119|51804.80|1995-01-18|0
3974850|51780.25|1995-01-02|0
1677569|51773.76|1994-12-31|0
1540355|51768.81|1994-12-13|0
666789|51768.56|1995-03-01|0
4765605|51768.39|1995-02-20|0
5109191|51762.37|1995-01-04|0
3700610|51744.76|1995-03-03|0
5038950|51738.17|1995-01-12|0
2145606|51726.62|1994-12-03|0
4207972|51695.43|1995-02-19|0
1108417|51692.72|1995-03-05|0
4896455|51677.14|1995-02-04|0
4051463|51662.31|1994-12-07|0
5676737|51659.08|1995-02-27|0
3135781|51634.50|1995-01-13|0
3915137|51622.67|1994-12-18|0
5111810|51617.72|1995-02-22|0
4286273|51611.72|1995-03-01|0
3792418|51600.84|1995-02-21|0
2464515|51600.23|1995-01-17|0
950976|51597.54|1995-02-21|0
1893376|51588.81|1994-12-22|0
4337828|51579.46|1995-01-22|0
1753573|51577.00|1994-12-26|0
1528738|51561.56|1994-12-23|0
1444160|51548.87|1995-03-03|0
234117|51501.12|1995-03-05|0
2147749|51498.73|1995-01-28|0
5647463|51486.88|1994-12-16|0
2760775|51485.99|1995-02-14|0
3777697|51477.65|1994-11-25|0
4705703|51477.18|1994-11-17|0
5315395|51475.28|1995-03-13|0
2692033|51470.87|1995-02-08|0
249346|51467.80|1995-01-01|0
3579619|51442.49|1995-02-10|0
555172|51433.09|1995-02-25|0
813890|51431.69|1994-12-20|0
1891424|51418.07|1994-12-09|0
3633219|51396.59|1995-02-26|0
3566374|51380.95|1994-11-26|0
3061605|51379.93|1994-12-11|0
4721799|51369.75|1995-01-19|0
4452996|51355.98|1994-12-15|0
3981799|51342.92|1995-01-27|0
1448611|51338.47|1995-01-08|0
802689|51334.48|1995-03-08|0
3421154|51333.37|1995-01-04|0
365633|51306.67|1994-12-11|0
1012551|51270.10|1994-12-26|0
610017|51245.88|1994-12-22|0
2110337|51237.46|1995-03-13|0
2780228|51222.58|1994-12-19|0
2706791|51207.60|1994-11-22|0
5655493|51203.52|1994-12-22|0
1053730|51195.49|1995-01-26|0
2004614|51190.89|1995-02-01|0
3871457|51186.78|1995-02-14|0
123328|51154.09|1994-12-30|0
101668|51134.57|1994-12-27|0
577571|51126.40|1994-12-13|0
686113|51120.10|1995-01-22|0
125188|51082.39|1994-12-01|0
5831553|51054.39|1994-12-26|0
3742852|51048.33|1995-02-05|0
220708|51029.19|1995-01-09|0
157575|51016.65|1995-01-10|0
5704933|51011.54|1995-01-19|0
2321988|50994.79|1995-01-06|0
4403367|50990.39|1994-12-10|0
4500388|50989.14|1995-02-10|0
2557125|50970.00|1995-01-25|0
1591170|50958.77|1995-01-27|0
1105859|50922.43|1995-02-20|0
657412|50915.68|1995-02-04|0
4092289|50904.46|1995-02-02|0
4440419|50894.06|1995-01-17|0
3669475|50889.96|1994-11-19|0
5924128|50858.36|1994-11-28|0
4380449|50857.73|1994-12-28|0
4626816|50836.80|1995-02-04|0
5326243|50828.23|1995-01-08|0
2429187|50806.05|1995-02-24|0
2006882|50798.38|1995-02-10|0
2576064|50786.59|1995-01-26|0
5886759|50772.15|1994-11-27|0
2172674|50750.98|1994-12-03|0
1383808|50741.43|1995-01-20|0
1073184|50737.25|1995-02-15|0
5262146|50734.06|1995-01-28|0
1499111|50731.04|1995-02-05|0
4746691|50722.26|1995-02-08|0
895975|50721.31|1994-12-20|0
312900|50699.25|1995-02-26|0
3276836|50697.52|1994-12-25|0
3394017|50697.21|1994-12-26|0
2871591|50694.66|1995-01-12|0
2853126|50664.43|1995-01-15|0
997668|50651.13|1995-01-07|0
5758915|50647.24|1995-01-27|0
4217255|50636.57|1994-12-13|0
1028293|50612.04|1995-01-18|0
4635971|50610.33|1994-12-12|0
2503492|50603.14|1995-02-09|0
1094599|50587.76|1995-01-05|0
2057255|50570.34|1995-01-02|0
3277955|50534.68|1995-03-11|0
1014977|50524.92|1994-12-08|0
4890629|50515.05|1995-01-23|0
605729|50513.95|1994-12-12|0
2792389|50510.08|1995-01-07|0
182916|50504.79|1995-03-07|0
60450|50494.59|1995-01-10|0
4814883|50469.76|1995-02-22|0
2501185|50452.83|1994-12-18|0
371716|50452.27|1995-02-08|0
32578|50443.90|1995-02-06|0
4150439|50443.79|1994-12-30|0
2685959|50441.02|1995-01-31|0
1643015|50435.89|1994-12-10|0
2634501|50428.98|1995-02-27|0
3533636|50422.52|1995-01-03|0
5664483|50406.38|1994-12-02|0
4587271|50399.50|1995-01-05|0
2726560|50399.00|1995-02-17|0
977510|50398.20|1995-02-28|0
2910501|50379.53|1994-12-31|0
